Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,10.00,-0.24,-2.34%,"1,254,237","7,897,373","-6,643,135"
2,00981A主動統一台股增長,28.42,-1.02,-3.46%,"1,414,880","3,972,507","-2,557,626"
3,009816凱基台灣TOP50,13.74,-0.16,-1.15%,"724,308","1,688,796","-964,487"
4,00999A主動野村臺灣高息,10.26,-0.29,-2.75%,"224,985","1,178,402","-953,416"
5,00992A主動群益科技創新,17.42,-0.82,-4.50%,"624,519","1,420,510","-795,990"
6,00631L元大台灣50正2,31.26,-0.70,-2.19%,"516,422","1,057,771","-541,349"
7,00400A主動國泰動能高息,13.20,-0.59,-4.28%,"307,363","795,006","-487,642"
8,00991A主動復華未來50,17.65,-0.90,-4.85%,"318,101","759,573","-441,471"
9,009819中信數據及電力,10.16,+ 0.14,+1.40%,"171,537","568,577","-397,039"
10,00982A主動群益台灣強棒,22.55,-0.60,-2.59%,"228,156","598,532","-370,376"
11,00988A主動統一全球創新,19.52,-0.51,-2.55%,"253,603","594,449","-340,846"
12,00891 中信關鍵半導體,34.15,-0.56,-1.61%,"149,002","474,418","-325,415"
13,0050 元大台灣50,95.40,-0.65,-0.68%,"415,317","698,929","-283,612"
14,2002 中鋼,18.15,-0.15,-0.82%,"186,480","453,866","-267,385"
15,00632R元大台灣50反1,11.46,+ 0.14,+1.24%,"448,119","677,921","-229,802"
16,00673R期元大S＆P原油反1,11.85,-0.12,-1.00%,"183,844","394,216","-210,371"
17,2409 友達,19.05,-0.50,-2.56%,"693,912","861,111","-167,198"
18,1802 台玻,65.00,-1.90,-2.84%,"287,571","413,378","-125,807"
19,00953B群益優選非投等債,9.55,-0.02,-0.21%,"227,437","348,067","-120,629"
20,00994A主動第一金台股優,16.93,-0.77,-4.35%,"96,993","216,477","-119,483"
21,2324 仁寶,28.65,-1.60,-5.29%,"340,157","441,066","-100,909"
22,2812 台中銀,18.75,-0.25,-1.32%,"81,190","181,717","-100,527"
23,2887 台新新光金,23.80,+ 0.70,+3.03%,"814,987","913,081","-98,093"
24,9904 寶成,26.00,+ 0.15,+0.58%,"102,734","200,130","-97,396"
25,2834 臺企銀,15.90,-0.10,-0.63%,"256,382","345,752","-89,370"
26,2890 永豐金,30.20,-0.30,-0.98%,"271,690","353,383","-81,692"
27,2801 彰銀,20.25,-0.15,-0.74%,"132,791","211,067","-78,276"
28,00980A主動野村臺灣優選,23.07,-0.95,-3.96%,"76,814","151,345","-74,531"
29,2449 京元電子,299.50,+ 3.50,+1.18%,"151,321","225,766","-74,444"
30,00996A主動兆豐台灣豐收,13.65,-0.50,-3.53%,"99,910","171,536","-71,625"
31,5880 合庫金,22.85,+ 0.10,+0.44%,"99,164","168,118","-68,954"
32,2330 台積電,"2,265.00",-5.00,-0.22%,"178,144","244,906","-66,761"
33,00997A主動群益美國增長,12.37,-0.42,-3.28%,"222,573","289,267","-66,694"
34,00990A主動元大AI新經濟,17.67,-0.61,-3.34%,"160,063","220,963","-60,900"
35,3714 富采,67.20,-1.00,-1.47%,"76,795","136,407","-59,611"
36,00984D主動聯博全球非投,10.03,-0.02,-0.20%,"83,731","142,609","-58,877"
37,2610 華航,18.50,-0.05,-0.27%,"176,491","229,668","-53,176"
38,2313 華通,235.50,-10.00,-4.07%,"232,965","282,709","-49,744"
39,2489 瑞軒,40.35,-0.20,-0.49%,"87,680","136,547","-48,866"
40,00935 野村臺灣新科技50,53.20,-1.50,-2.74%,"66,104","114,754","-48,649"
41,8112 至上,81.60,-2.90,-3.43%,"74,259","122,815","-48,556"
42,2609 陽明,48.05,-0.55,-1.13%,"70,016","116,864","-46,847"
43,1717 長興,78.70,-0.90,-1.13%,"126,720","168,723","-42,002"
44,2371 大同,29.15,+ 0.15,+0.52%,"83,041","122,470","-39,428"
45,4958 臻鼎-KY,401.00,-35.50,-8.13%,"161,044","198,867","-37,823"
46,00987A主動台新優勢成長,16.50,-0.74,-4.29%,"56,754","94,214","-37,459"
47,0052 富邦科技,55.95,-0.65,-1.15%,"259,701","296,269","-36,568"
48,1301 台塑,45.70,-0.40,-0.87%,"109,952","145,430","-35,478"
49,9907 統一實,16.10,-0.30,-1.83%,"29,839","64,333","-34,494"
50,2354 鴻準,59.40,+ 0.40,+0.68%,"50,060","83,637","-33,576"