Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,10.00,-0.24,-2.34%,"-1,603,425"
2,0050 元大台灣50,95.40,-0.65,-0.68%,"-122,509"
3,00981A主動統一台股增長,28.42,-1.02,-3.46%,"-121,527"
4,2002 中鋼,18.15,-0.15,-0.82%,"-90,633"
5,00992A主動群益科技創新,17.42,-0.82,-4.50%,"-80,903"
6,2801 彰銀,20.25,-0.15,-0.74%,"-74,938"
7,00991A主動復華未來50,17.65,-0.90,-4.85%,"-74,566"
8,2834 臺企銀,15.90,-0.10,-0.63%,"-60,748"
9,3231 緯創,135.50,-2.50,-1.81%,"-53,750"
10,2449 京元電子,299.50,+ 3.50,+1.18%,"-48,664"
11,1101 台泥,24.10,-0.45,-1.83%,"-43,949"
12,2330 台積電,"2,265.00",-5.00,-0.22%,"-41,760"
13,8112 至上,81.60,-2.90,-3.43%,"-41,269"
14,1802 台玻,65.00,-1.90,-2.84%,"-39,352"
15,2324 仁寶,28.65,-1.60,-5.29%,"-36,646"
16,2812 台中銀,18.75,-0.25,-1.32%,"-36,566"
17,00878 國泰永續高股息,27.90,-0.22,-0.78%,"-34,989"
18,5880 合庫金,22.85,+ 0.10,+0.44%,"-33,465"
19,4938 和碩,76.50,-0.50,-0.65%,"-28,898"
20,1301 台塑,45.70,-0.40,-0.87%,"-27,209"
21,1303 南亞,85.30,0.00,0.00%,"-26,870"
22,2382 廣達,306.00,-28.50,-8.52%,"-25,462"
23,2371 大同,29.15,+ 0.15,+0.52%,"-25,107"
24,00988A主動統一全球創新,19.52,-0.51,-2.55%,"-24,825"
25,2313 華通,235.50,-10.00,-4.07%,"-23,802"
26,3706 神達,79.90,-1.30,-1.60%,"-21,867"
27,00982A主動群益台灣強棒,22.55,-0.60,-2.59%,"-21,769"
28,2609 陽明,48.05,-0.55,-1.13%,"-21,493"
29,00999A主動野村臺灣高息,10.26,-0.29,-2.75%,"-21,183"
30,8150 南茂,80.90,-3.00,-3.58%,"-20,588"
31,2354 鴻準,59.40,+ 0.40,+0.68%,"-19,917"
32,3036 文曄,270.00,-1.50,-0.55%,"-19,263"
33,1711 永光,51.00,+ 0.20,+0.39%,"-18,769"
34,6278 台表科,220.50,-5.50,-2.43%,"-18,658"
35,009816凱基台灣TOP50,13.74,-0.16,-1.15%,"-18,373"
36,00891 中信關鍵半導體,34.15,-0.56,-1.61%,"-17,867"
37,2633 台灣高鐵,25.70,-0.20,-0.77%,"-17,251"
38,2618 長榮航,34.65,-0.35,-1.00%,"-15,992"
39,9904 寶成,26.00,+ 0.15,+0.58%,"-15,939"
40,2323 中環,9.76,-0.24,-2.40%,"-14,594"
41,0052 富邦科技,55.95,-0.65,-1.15%,"-14,591"
42,2885 元大金,54.80,-0.70,-1.26%,"-14,561"
43,2327 國巨*,455.50,-6.50,-1.41%,"-13,764"
44,2845 遠東銀,12.05,0.00,0.00%,"-13,128"
45,2377 微星,112.00,-5.00,-4.27%,"-13,051"
46,00712 復華富時不動產,8.82,-0.07,-0.79%,"-12,991"
47,2515 中工,12.25,-0.65,-5.04%,"-12,852"
48,5871 中租-KY,106.00,-2.00,-1.85%,"-10,885"
49,00990A主動元大AI新經濟,17.67,-0.61,-3.34%,"-10,354"
50,2208 台船,19.15,-0.60,-3.04%,"-10,341"